user_id,movie_id,score,block_size
60994,69544,-1,27
32969,37992,-1,52
109428,20626,-1,41
30303,151431,-1,44
19988,2013,-1,9
68005,19738,-1,11
50716,29989,-1,50
19995,28273,-1,23
131373,10809,-1,68
92574,850,-1,95
129037,2349,-1,78
68009,40458,-1,10
9117,18671,-1,9
130049,99283,-1,68
50719,63831,-1,60
92577,58257,-1,47
71652,2981,-1,32
18662,151509,-1,21
71650,27017,-1,55
83619,289314,-1,33
110415,114994,-1,84
57358,48110,-1,109
120697,126152,-1,18
3805,3082,-1,73
26287,78998,-1,56
102808,14141,-1,34
120693,61546,-1,4
58687,31074,-1,38
9108,79406,-1,72
69331,67756,-1,13
17337,75752,-1,24
117053,81446,-1,70
32954,9749,-1,23
131385,125506,-1,18
130054,6461,-1,76
38243,14358,-1,56
105059,31404,-1,15
72996,67463,-1,138
110409,45736,-1,123
110406,130593,-1,69
106381,8443,-1,2
106380,20311,-1,72
62715,146521,-1,42
84988,55135,-1,26
50730,8816,-1,25
109425,300,-1,84
69357,211729,-1,16
41882,12491,-1,25
96953,302496,-1,34
32929,1964,-1,44
44915,16303,-1,25
83639,33387,-1,40
44910,294,-1,53
47181,96398,-1,20
120670,45610,-1,89
31606,199341,-1,14
91299,140846,-1,2
15580,14553,-1,85
111798,2264,-1,29
110465,31935,-1,3
109472,13958,-1,63
61404,83994,-1,136
20930,25867,-1,96
26230,417285,-1,1
122443,42987,-1,69
38228,222772,-1,46
102830,183386,-1,4
3832,1896,-1,111
74709,19551,-1,1
50755,238636,-1,84
2507,9377,-1,2
69362,99259,-1,2
9157,31022,-1,10
18621,665,-1,137
109482,47863,-1,9
41865,52639,-1,33
71691,158068,-1,1
91284,17388,-1,67
61415,151368,-1,102
57393,242022,-1,60
81008,221667,-1,13
84995,154282,-1,17
50762,4202,-1,35
39547,36685,-1,92
19954,2108,-1,11
48493,96721,-1,36
50769,861,-1,42
93013,9797,-1,63
70376,38469,-1,50
48489,22796,-1,37
130019,49508,-1,81
28876,12428,-1,88
110448,112198,-1,65
81039,108235,-1,26
2524,43811,-1,1
26210,42252,-1,15
28871,13385,-1,58
53800,63358,-1,4
3851,113833,-1,45
132681,27864,-1,30
68056,15156,-1,104
74729,22965,-1,45
108138,135161,-1,78
129056,18809,-1,43
131353,121357,-1,6
96997,47574,-1,19
108136,54804,-1,18
41843,28794,-1,7
95663,76142,-1,22
41846,42203,-1,43
102826,190859,-1,52
3869,936,-1,44
69390,43443,-1,61
81024,269518,-1,18
26223,107355,-1,2
81020,178446,-1,41
18606,131478,-1,110
117071,1879,-1,24
50788,cycling+with+moli%C3%A8re+2013,-1,75
117072,129609,-1,48
73408,251321,-1,24
87393,77291,-1,78
66454,36331,-1,58
92744,120833,-1,36
9182,3,-1,46
20217,32628,-1,4
78440,25900,-1,7
103609,455,-1,90
78443,89708,-1,1
100573,14134,-1,7
91404,1888,-1,31
91408,9471,-1,30
112558,13068,-1,9
112557,42731,-1,54
21551,8833,-1,21
20228,25695,-1,8
45506,28384,-1,27
53153,11778,-1,54
30498,20377,-1,51
2555,398,-1,87
58842,130747,-1,15
78437,120972,-1,47
119194,65992,-1,42
100589,9008,-1,30
87384,292547,-1,1
58849,263065,-1,41
104945,260339,-1,13
13931,78,-1,65
65148,13996,-1,22
107197,53172,-1,31
79793,43811,-1,47
111219,41326,-1,61
78464,67463,-1,137
124525,130816,-1,47
83812,34847,-1,64
77136,19993,-1,28
78468,42013,-1,24
49090,13405,-1,78
78467,63951,-1,75
120165,21055,-1,38
77137,122088,-1,6
54498,31152,-1,78
6920,155055,-1,13
113881,172003,-1,1
101885,10948,-1,19
29481,70423,-1,2
29480,24470,-1,50
33515,78235,-1,42
19214,116352,-1,7
65153,132344,-1,99
42455,50441,-1,42
19210,87516,-1,1
69515,10469,-1,12
137896,746,-1,113
137898,98246,-1,13
78452,143796,-1,2
124513,46584,-1,64
98052,17334,-1,37
120153,14811,-1,33
120154,83746,-1,4
33503,36130,-1,32
71824,1561,-1,42
50903,25500,-1,63
42442,280495,-1,34
71844,61048,-1,19
89131,175287,-1,14
46809,839,-1,75
53180,27972,-1,84
1263,59892,-1,42
123259,293089,-1,72
5619,31657,-1,42
28130,37975,-1,65
56210,role%2Fplay+2010,-1,63
2588,80314,-1,23
78489,86600,-1,60
31792,199575,-1,73
1254,43635,-1,31
128943,329227,-1,1
30468,26556,-1,73
102315,81623,-1,73
37089,16759,-1,28
70521,84586,-1,98
132148,45139,-1,46
43761,frost%2Fnixon+2008,-1,33
53194,47430,-1,28
37083,99880,-1,38
58888,13291,-1,24
123248,55152,-1,63
29474,74286,-1,30
83824,18387,-1,70
28142,170657,-1,82
116960,209091,-1,48
58883,44524,-1,8
28146,je+pr%C3%A9f%C3%A8re+qu%27on+reste+amis+2005,-1,21
6953,16914,-1,34
102323,188524,-1,33
89127,85876,-1,48
90109,72172,-1,48
70516,28415,-1,24
30457,13433,-1,5
89125,120694,-1,15
5627,35824,-1,5
31789,milk+2008,-1,67
132150,9%2F11%3A+the+twin+towers+2006,-1,25
132157,106028,-1,5
116949,89750,-1,18
37077,a+m%C3%AD+las+mujeres+ni+fu+ni+fa+1971,-1,31
90147,21707,-1,32
112586,71827,-1,1
77171,54075,-1,3
124572,183011,-1,17
123242,51452,-1,3
77173,14040,-1,76
115615,90414,-1,17
82523,117499,-1,24
123238,11297,-1,3
77177,8280,-1,7
1278,44383,-1,11
30449,30983,-1,137
6966,107946,-1,81
50936,11309,-1,37
74903,1422,-1,18
92793,157016,-1,84
6982,133018,-1,17
111246,2017,-1,64
112575,38757,-1,2
125894,19740,-1,12
17470,52113,-1,1
77163,17041,-1,57
42416,67880,-1,47
124559,27058,-1,32
125888,206821,-1,2
31763,44220,-1,42
125886,8463,-1,53
77169,15840,-1,29
22819,59013,-1,20
90128,36328,-1,50
68221,65572,-1,93
70537,1282,-1,18
65195,171357,-1,12
101030,59017,-1,65
4330,12089,-1,56
20297,11907,-1,84
11340,112674,-1,38
45597,12186,-1,3
97597,17362,-1,5
23322,22728,-1,24
126331,159032,-1,57
23323,19963,-1,45
24658,77124,-1,49
72292,39463,-1,3
89974,479,-1,19
20291,22498,-1,39
12673,4614,-1,46
36647,135,-1,23
106715,254446,-1,41
48616,85656,-1,27
4340,63260,-1,17
128981,259956,-1,7
75339,43339,-1,23
74008,61925,-1,41
48612,9789,-1,41
102376,41810,-1,89
63355,9028,-1,21
5674,180399,-1,58
62024,13532,-1,58
22000,135718,-1,29
64688,84660,-1,79
115667,42852,-1,53
48619,159090,-1,32
114339,15776,-1,65
76652,27996,-1,49
127647,119905,-1,19
76655,17993,-1,43
15710,52999,-1,4
103697,229194,-1,17
89963,30349,-1,56
87301,23518,-1,87
48604,158907,-1,17
4351,256876,-1,40
62032,29251,-1,3
45574,642,-1,75
4352,8214,-1,8
48600,56745,-1,30
33593,88192,-1,37
3023,82474,-1,2
131706,75680,-1,14
25964,464,-1,16
131704,196235,-1,13
37958,98355,-1,28
411,15319,-1,40
103665,43323,-1,23
104997,1688,-1,2
102336,315362,-1,68
37957,19972,-1,69
90970,53367,-1,66
45568,285594,-1,5
99306,162372,-1,1
49920,girl+walk+%2F%2F+all+day+2011,-1,28
44234,1654,-1,10
8720,110790,-1,92
75356,265910,-1,11
3034,81512,-1,39
67736,14868,-1,32
33580,28790,-1,36
49928,30983,-1,105
24646,23178,-1,123
11338,15049,-1,39
127626,10288,-1,10
76674,10683,-1,79
51396,emma+1996,-1,25
116984,113458,-1,15
79702,19184,-1,9
87326,11257,-1,18
89988,89049,-1,137
46892,18050,-1,33
428,68727,-1,18
5689,51808,-1,36
11335,54575,-1,23
12667,68098,-1,30
101019,42676,-1,12
88681,53229,-1,46
46885,7342,-1,93
8733,74140,-1,66
129401,11592,-1,78
8730,13068,-1,85
50070,184323,-1,48
12639,39968,-1,29
37939,49717,-1,2
78402,42469,-1,22
53103,29007,-1,10
33574,22137,-1,137
80720,10612,-1,49
86027,598,-1,31
36600,133919,-1,137
136580,20411,-1,19
13965,34803,-1,29
135251,53961,-1,21
88682,12501,-1,66
41187,20128,-1,37
109800,1818,-1,61
44216,640,-1,9
136588,56583,-1,16
41189,11302,-1,60
7413,31083,-1,67
62069,4512,-1,14
74049,84204,-1,22
114378,16023,-1,13
34891,83593,-1,91
117403,70738,-1,36
25952,46971,-1,97
74046,12182,-1,1
45548,25641,-1,92
50081,7555,-1,56
32236,91739,-1,54
114382,4822,-1,70
37926,44069,-1,17
96292,25670,-1,32
32232,29455,-1,38
33561,48775,-1,6
126357,48778,-1,32
13972,251987,-1,66
54449,74523,-1,30
106766,118769,-1,38
13971,76360,-1,11
11312,10435,-1,33
67762,11439,-1,77
87372,48213,-1,17
44204,73624,-1,65
65102,63143,-1,60
126356,16015,-1,78
115698,11697,-1,57
80737,19575,-1,60
126354,872,-1,31
114369,42152,-1,33
118724,4180,-1,42
54452,3469,-1,94
13948,50275,-1,59
32223,10389,-1,96
55781,31242,-1,9
13946,338,-1,84
12618,21246,-1,50
126347,13275,-1,56
459,10397,-1,59
105405,23312,-1,35
37910,15383,-1,68
41170,137475,-1,90
33558,31769,-1,93
58817,212622,-1,11
62072,faat+kin%C3%A9+2001,-1,49
8761,238090,-1,108
138307,40149,-1,14
65111,2887,-1,21
67777,11110,-1,67
105422,81981,-1,48
105420,30244,-1,39
101066,121835,-1,57
7434,csny%2Fd%C3%A9j%C3%A0+vu+2008,-1,13
105421,68198,-1,106
118714,90603,-1,38
19252,2994,-1,32
126342,59255,-1,20
24601,80215,-1,34
99342,126108,-1,96
74063,37658,-1,8
37903,31451,-1,2
115691,4997,-1,62
79741,34528,-1,16
125006,2574,-1,35
7426,287524,-1,68
92703,32990,-1,32
7427,ah%C3%AD+est%C3%A1+el+detalle+1940,-1,45
58825,76829,-1,12
97517,11416,-1,94
104022,8933,-1,7
106683,42296,-1,53
129321,160324,-1,9
106681,27865,-1,31
131644,25653,-1,5
129324,31850,-1,55
6112,134375,-1,37
16991,45999,-1,17
117337,56653,-1,45
98842,3022,-1,49
110705,127105,-1,6
40625,265169,-1,103
65927,37621,-1,32
84207,54568,-1,90
65918,44685,-1,30
118675,126749,-1,81
16998,83099,-1,42
7436,212778,-1,96
86863,246400,-1,41
48584,148176,-1,8
138289,40722,-1,78
53942,31005,-1,88
8768,38554,-1,18
77914,43110,-1,21
77915,30983,-1,138
52614,480,-1,13
109724,17481,-1,86
47247,9798,-1,47
105367,44264,-1,16
47245,57681,-1,28
26324,186929,-1,7
72221,14166,-1,28
74883,6643,-1,3
41946,1645,-1,57
85519,82731,-1,3
119991,18405,-1,43
23293,5910,-1,28
82493,46387,-1,11
120979,41253,-1,30
109715,74460,-1,22
8795,38720,-1,4
107991,72272,-1,50
11281,138907,-1,22
97535,2574,-1,70
48567,70546,-1,53
96205,133823,-1,65
131664,40719,-1,46
61585,30330,-1,29
106663,77124,-1,3
23265,50314,-1,77
97530,17027,-1,83
28952,40715,-1,60
27622,26621,-1,46
93177,59408,-1,27
8791,76349,-1,86
65946,72172,-1,39
53961,17990,-1,25
118654,9994,-1,63
14314,56212,-1,84
77936,17350,-1,72
86880,26530,-1,43
49890,120,-1,101
105329,62775,-1,33
127591,25648,-1,66
131672,33319,-1,70
61597,20532,-1,15
94493,83430,-1,9
127598,103162,-1,73
97522,15259,-1,87
119970,18094,-1,4
114285,43469,-1,15
114287,14949,-1,11
60266,83714,-1,31
60265,8353,-1,34
77924,29388,-1,19
44191,31678,-1,14
77926,46534,-1,58
14326,292191,-1,56
77928,48747,-1,29
14327,41380,-1,101
128036,42845,-1,26
97558,14174,-1,8
37894,18767,-1,36
93194,11704,-1,68
96223,11659,-1,138
35230,119324,-1,14
128030,15393,-1,51
51321,56831,-1,3
122729,12480,-1,6
12598,29403,-1,79
11264,46845,-1,6
85573,41210,-1,86
53986,7974,-1,38
76627,42002,-1,24
116050,20894,-1,137
11269,81512,-1,56
47208,79591,-1,5
64641,3640,-1,57
109764,13679,-1,30
59298,102227,-1,21
97542,47792,-1,14
110739,40440,-1,11
109760,215924,-1,1
6160,134656,-1,4
110737,58062,-1,29
131616,marina+abramovi%C4%87%3A+the+artist+is+present+2012,-1,26
89927,73351,-1,7
51330,51175,-1,3
44173,52620,-1,13
49861,55773,-1,13
138255,219823,-1,80
86893,36133,-1,19
90903,29047,-1,4
109758,62403,-1,137
49859,85525,-1,13
28919,37925,-1,21
108403,70476,-1,29
49856,25441,-1,7
28917,th%C3%A9r%C3%A8se%3A+the+story+of+saint+th%C3%A9r%C3%A8se+of+lisieux+2004,-1,30
48524,81086,-1,10
75304,126108,-1,12
96243,126597,-1,8
132957,42626,-1,10
75301,42186,-1,15
72272,103243,-1,59
97573,935,-1,25
85596,122804,-1,59
44163,50544,-1,7
37877,921,-1,27
16936,6609,-1,36
16935,40480,-1,26
45491,19666,-1,2
11249,84332,-1,21
138262,702,-1,67
132960,13653,-1,25
129331,96239,-1,92
48516,267539,-1,14
48513,240832,-1,60
11250,74135,-1,17
109742,49012,-1,42
64667,36861,-1,45
72288,43031,-1,52
24566,28564,-1,17
6180,41282,-1,2
72285,110073,-1,2
72283,45485,-1,34
130308,91817,-1,56
3904,28421,-1,6
117355,20829,-1,112
76632,37673,-1,88
55715,1731,-1,120
88611,13550,-1,27
37864,124058,-1,51
89941,2769,-1,84
15613,11591,-1,21
13085,42171,-1,27
6198,18175,-1,40
91375,100975,-1,51
9222,62204,-1,61
71763,99,-1,55
9226,126516,-1,3
57460,2002,-1,10
113819,48463,-1,36
13081,30718,-1,6
77079,62321,-1,40
30422,54487,-1,22
3916,64868,-1,66
119129,41609,-1,6
122760,150043,-1,21
49036,53935,-1,24
30427,32060,-1,16
65081,30192,-1,65
134760,179538,-1,39
31757,coup+de+gr%C3%A2ce+1976,-1,18
17448,22774,-1,41
70429,122019,-1,58
134765,25312,-1,4
16120,11659,-1,7
95725,3767,-1,11
91363,33998,-1,99
70448,86303,-1,19
110773,86,-1,10
107147,70955,-1,4
77061,38022,-1,113
128062,192588,-1,16
110778,31131,-1,27
92690,9700,-1,43
31742,250066,-1,5
116089,15389,-1,44
122756,197033,-1,15
100506,155852,-1,1
62819,13813,-1,18
29435,11492,-1,68
133447,825,-1,17
107111,34303,-1,10
132110,252143,-1,26
50849,11968,-1,6
37033,56825,-1,1
49018,42991,-1,54
57483,118180,-1,130
108440,160266,-1,85
43718,43757,-1,51
129381,6414,-1,21
91392,234200,-1,48
25040,die+zw%C3%B6lf+geschworenen+1963,-1,31
62828,124834,-1,19
81117,146428,-1,85
82442,37952,-1,22
82443,43974,-1,7
69464,6967,-1,43
95749,47002,-1,36
122748,124459,-1,26
134787,73884,-1,10
9257,232018,-1,13
70467,14849,-1,76
68147,42371,-1,19
128046,72100,-1,40
40674,28307,-1,31
108452,17131,-1,31
107127,black+rain+1989,-1,30
109785,79120,-1,35
68149,56949,-1,42
77082,12407,-1,30
91384,128062,-1,5
25055,4944,-1,27
29411,zat%C3%B4ichi+the+outlaw+1967,-1,35
16107,8439,-1,84
31725,258358,-1,51
134792,17006,-1,42
101812,7972,-1,15
41990,108712,-1,6
89098,43618,-1,115
98806,26895,-1,23
130350,43877,-1,13
89097,742,-1,51
130351,9430,-1,13
131688,65134,-1,44
95772,85638,-1,51
90081,41445,-1,38
95773,1%C2%BD+knights+-+in+search+of+the+ravishing+princess+herzelinde+2008,-1,10
25029,1126,-1,4
125834,14887,-1,47
27683,71730,-1,15
47299,175065,-1,16
31717,38199,-1,79
68152,46705,-1,38
38332,83,-1,3
70485,32921,-1,109
112510,1615,-1,9
130365,41778,-1,21
41985,25190,-1,46
130369,211052,-1,79
62865,126523,-1,116
107186,9564,-1,61
94430,27205,-1,5
61537,2152,-1,31
90074,8923,-1,51
122797,162494,-1,16
59216,294,-1,14
101871,44639,-1,31
101873,568,-1,50
13058,4885,-1,94
1308,108705,-1,54
101877,123320,-1,16
47281,113364,-1,16
74839,18569,-1,2
53917,26251,-1,13
13023,43338,-1,11
13020,44594,-1,10
107159,11599,-1,59
27667,17275,-1,50
70495,44754,-1,91
98820,20153,-1,77
40642,35623,-1,51
120130,20553,-1,87
25007,72609,-1,50
95790,114761,-1,114
40647,17921,-1,22
108480,49565,-1,17
133408,88527,-1,55
9284,159152,-1,37
100517,11492,-1,9
59224,81111,-1,32
86842,285,-1,42
82489,10835,-1,15
13025,19562,-1,18
18718,9292,-1,86
18711,615,-1,51
90098,10018,-1,49
93125,108224,-1,18
113822,90816,-1,88
133415,118283,-1,23
73535,79771,-1,100
108497,211729,-1,42
95781,65488,-1,28
1330,3053,-1,45
26345,968,-1,72
72200,45019,-1,55
128080,269518,-1,38
62886,322518,-1,53
128082,11328,-1,86
62888,83588,-1,3
65908,276901,-1,6
1323,10951,-1,21
59236,9791,-1,53
59235,278468,-1,33
27675,81589,-1,18
86831,1803,-1,9
82478,69313,-1,22
60220,20411,-1,95
81142,156015,-1,137
122779,61104,-1,89
120119,16066,-1,32
19345,123964,-1,65
136415,2444,-1,26
41279,38361,-1,28
133388,43801,-1,38
120073,537,-1,68
69606,23997,-1,2
44306,1162,-1,56
107098,pauline+d%C3%A9tective+2012,-1,5
54590,2800,-1,7
46968,12259,-1,65
34987,37900,-1,47
1336,29124,-1,21
58956,29376,-1,31
58955,146599,-1,39
125757,61121,-1,28
80887,45926,-1,33
77238,127884,-1,2
80884,15930,-1,15
3993,31997,-1,5
101789,96010,-1,3
111104,20637,-1,18
45623,12636,-1,69
92854,55823,-1,34
80867,68174,-1,43
45625,47189,-1,29
46956,261035,-1,18
125743,21244,-1,28
121388,17431,-1,69
101795,80572,-1,7
104826,10529,-1,9
56308,11220,-1,22
16296,174688,-1,11
19325,11896,-1,25
65268,13898,-1,41
46940,165904,-1,20
41256,105232,-1,7
53283,106882,-1,3
22974,350,-1,10
98184,76758,-1,7
137772,19989,-1,36
101763,248688,-1,52
90218,9387,-1,19
10991,52032,-1,31
5713,222724,-1,25
68302,71189,-1,23
71954,21575,-1,63
89220,11841,-1,15
69632,30432,-1,70
112415,27419,-1,28
113746,141043,-1,28
90211,31002,-1,30
137775,49815,-1,61
98179,16372,-1,37
12704,147882,-1,24
28287,161806,-1,26
119059,83683,-1,51
120038,11013,-1,95
1366,63709,-1,13
30594,6949,-1,9
58985,12225,-1,7
80895,60623,-1,71
100441,5845,-1,40
89226,54825,-1,1
33625,174366,-1,49
68313,41558,-1,31
133347,60422,-1,64
70632,184352,-1,54
116843,85677,-1,53
124474,2588,-1,18
46927,55257,-1,16
68319,81116,-1,70
58992,32099,-1,65
137707,23703,-1,1
42569,11878,-1,35
4408,40081,-1,46
58998,67633,-1,19
28257,12531,-1,27
29580,262958,-1,3
4407,9912,-1,14
115508,159186,-1,1
95923,128,-1,82
91561,caf%C3%A9+de+flore+2011,-1,21
65299,20453,-1,19
132029,64682,-1,88
112477,1542,-1,12
69657,15810,-1,11
82608,49571,-1,42
20308,68340,-1,77
56341,47643,-1,56
82612,72445,-1,33
55012,cr%C3%ADa+cuervos+1975,-1,27
123124,111969,-1,2
134693,20777,-1,22
112483,11431,-1,72
89246,82690,-1,67
103539,50329,-1,93
4418,29854,-1,65
68333,16633,-1,91
5760,14030,-1,90
90267,71730,-1,38
113797,77133,-1,24
137720,46429,-1,50
91598,58470,-1,46
17583,44018,-1,71
112464,44898,-1,17
134698,120122,-1,4
94623,38021,-1,37
123120,8852,-1,60
103507,40794,-1,7
123119,24010,-1,38
28236,11101,-1,12
123114,20562,-1,43
82643,9549,-1,10
100474,4723,-1,12
5757,93222,-1,35
68331,121835,-1,2
89278,258751,-1,42
95948,20778,-1,68
30569,25698,-1,60
128806,37230,-1,67
104835,10097,-1,23
71998,10341,-1,71
22943,43429,-1,90
67015,895,-1,137
22948,535,-1,44
100494,10784,-1,91
112453,218713,-1,33
57693,11616,-1,43
42536,3085,-1,16
55038,71508,-1,30
31880,42225,-1,81
30555,26316,-1,72
509,20181,-1,12
133381,124626,-1,25
63460,21634,-1,5
128872,20417,-1,37
48743,45572,-1,69
64797,30565,-1,55
111199,89488,-1,11
62136,5915,-1,84
3123,145504,-1,50
64798,86267,-1,35
114226,11978,-1,105
114227,205798,-1,26
127541,101482,-1,49
95058,39538,-1,16
67829,5146,-1,4
95052,209282,-1,39
34106,9087,-1,12
35437,9919,-1,80
79812,15184,-1,5
115564,99579,-1,13
513,71157,-1,17
8802,9390,-1,20
86103,287821,-1,46
120902,3,-1,75
103566,8016,-1,68
107927,63493,-1,53
8804,83228,-1,12
62142,319999,-1,18
135179,16939,-1,19
96379,16031,-1,64
44374,25624,-1,11
32393,129417,-1,7
22121,43318,-1,4
66506,13200,-1,1
67837,85394,-1,61
132900,2460,-1,43
99403,63435,-1,16
22126,687,-1,11
96373,16638,-1,27
4456,31405,-1,11
528,8741,-1,46
79804,220289,-1,76
128858,3777,-1,21
36755,24458,-1,12
48726,63484,-1,14
102220,52358,-1,12
4473,110838,-1,32
7501,184781,-1,10
62156,123360,-1,2
67848,247695,-1,1
3143,245859,-1,87
132916,86685,-1,30
95070,44164,-1,47
50175,56085,-1,15
127514,30192,-1,41
15809,17963,-1,6
54538,37342,-1,86
8824,88034,-1,25
78504,42165,-1,25
45692,3061,-1,40
63480,27012,-1,71
87451,112198,-1,49
102233,144613,-1,3
67853,11293,-1,8
18086,85564,-1,7
115528,80973,-1,2
115529,127372,-1,48
50180,88423,-1,10
53210,1850,-1,41
76792,293310,-1,5
127505,19968,-1,32
3147,273621,-1,86
55874,50182,-1,137
24760,163549,-1,23
114200,829,-1,118
116862,12268,-1,26
15810,18030,-1,63
7503,15135,-1,9
547,6037,-1,8
43020,219,-1,58
15814,27205,-1,31
10124,84334,-1,20
88772,46334,-1,6
10127,42990,-1,76
24737,8340,-1,52
45677,145220,-1,47
43015,127872,-1,49
24739,55836,-1,49
7520,32558,-1,20
92822,13723,-1,50
62179,16986,-1,42
127586,10974,-1,3
98126,23391,-1,4
24734,86850,-1,38
50194,68864,-1,65
36726,299104,-1,27
55887,83599,-1,2
117301,439,-1,46
32363,23532,-1,40
114278,133328,-1,16
58917,12145,-1,25
8844,83849,-1,74
58914,37484,-1,45
58916,35651,-1,25
106639,55418,-1,33
120945,10052,-1,32
92817,29353,-1,1
20389,378,-1,29
106655,50114,-1,63
99449,23483,-1,45
92811,56386,-1,93
106654,59414,-1,75
136469,42731,-1,11
67874,71623,-1,74
6203,5506,-1,5
3177,10006,-1,23
19395,149793,-1,36
18064,5925,-1,50
118622,31527,-1,27
3169,116333,-1,95
115598,79008,-1,34
79844,84207,-1,37
53234,30123,-1,20
20380,55663,-1,19
11431,12400,-1,30
120932,25434,-1,44
11436,40634,-1,55
136472,71688,-1,8
88792,3089,-1,63
46987,32042,-1,1
87493,25504,-1,32
18038,42297,-1,80
106622,4464,-1,57
135147,35177,-1,12
102263,the+lumi%C3%A8re+brothers%27+first+films+1996,-1,21
41298,63943,-1,46
98149,60859,-1,106
126233,58923,-1,45
127561,72841,-1,66
118607,58435,-1,137
36704,200462,-1,14
36705,5333,-1,22
58934,15912,-1,93
33673,62382,-1,19
78545,1894,-1,15
79875,46563,-1,26
3179,64690,-1,84
92836,20332,-1,33
58939,28293,-1,33
92835,18125,-1,55
41292,249397,-1,35
67899,57976,-1,60
66565,85620,-1,61
41287,155605,-1,31
65238,44363,-1,22
24722,250225,-1,59
44317,132392,-1,23
74184,156284,-1,61
102267,26467,-1,38
135167,30298,-1,19
120916,17198,-1,15
136491,71754,-1,26
31009,93856,-1,33
11413,56156,-1,50
136493,30910,-1,49
10094,45713,-1,11
132851,33117,-1,71
59363,41592,-1,6
131525,12812,-1,8
59365,100257,-1,22
8890,29173,-1,17
93275,43837,-1,26
25108,17909,-1,36
64707,1523,-1,69
84329,13723,-1,21
86985,10548,-1,13
138169,114875,-1,11
6227,10754,-1,3
106559,2447,-1,3
13123,96255,-1,14
109600,48463,-1,17
106573,63230,-1,49
106572,28894,-1,7
6242,1387,-1,44
6247,82239,-1,61
38410,550,-1,1
22088,32140,-1,90
26445,56156,-1,85
94591,202941,-1,4
131539,24170,-1,53
114183,34714,-1,64
22082,10434,-1,31
84318,16716,-1,26
118540,3937,-1,35
52741,25649,-1,24
38412,32855,-1,56
39746,19688,-1,74
120854,870,-1,50
114181,127847,-1,38
102182,38318,-1,53
96329,94623,-1,30
6254,50254,-1,30
131544,45221,-1,4
105211,82106,-1,14
73686,22302,-1,10
131542,47792,-1,31
98983,68663,-1,130
26413,43687,-1,94
93295,53092,-1,33
119862,25584,-1,63
58059,25518,-1,2
60375,21013,-1,45
76724,131997,-1,59
13101,76025,-1,36
13102,20874,-1,20
51424,47184,-1,98
106535,113214,-1,35
138187,760,-1,48
105209,1826,-1,120
51428,14928,-1,2
102193,22256,-1,37
107882,31812,-1,23
106550,38516,-1,54
7595,18573,-1,77
96313,26245,-1,20
71031,56386,-1,77
34030,63951,-1,101
126142,91,-1,26
23396,125305,-1,9
18803,43004,-1,107
120837,24740,-1,31
60384,11686,-1,86
86993,4476,-1,84
120833,10635,-1,42
85660,24922,-1,67
52769,275619,-1,4
9301,28238,-1,131
108303,s%C4%93%C5%86ot%C4%81ji+2013,-1,14
48667,42700,-1,13
47334,184020,-1,59
138117,71370,-1,76
34021,214100,-1,77
96344,42995,-1,54
27721,121210,-1,65
6272,924,-1,35
24692,4704,-1,46
35357,18032,-1,15
22030,83801,-1,13
83038,31216,-1,16
84364,9323,-1,21
51447,113947,-1,11
50116,15659,-1,27
83030,32237,-1,9
129231,123452,-1,76
62102,75350,-1,26
10063,28123,-1,56
63437,8488,-1,49
63438,47921,-1,36
27738,266856,-1,33
96330,174787,-1,46
34018,7511,-1,58
117252,13898,-1,16
51450,9834,-1,37
84357,79016,-1,68
50120,279784,-1,1
22042,106135,-1,57
85685,47007,-1,73
48650,129943,-1,6
39704,19874,-1,3
126193,125582,-1,61
106582,9459,-1,19
67800,31510,-1,19
138138,360380,-1,72
37993,31146,-1,18
132836,54598,-1,2
63445,55785,-1,21
62115,173185,-1,58
111937,72875,-1,76
71063,226594,-1,36
22016,62692,-1,49
96361,140276,-1,104
72392,1368,-1,71
96363,71114,-1,76
118573,89670,-1,15
87415,2270,-1,27
52794,17124,-1,78
88744,38621,-1,92
15722,74276,-1,2
44285,66538,-1,12
10034,222724,-1,14
36668,23574,-1,4
138142,646,-1,6
106594,22805,-1,10
63450,221791,-1,120
109624,61904,-1,9
67810,28049,-1,53
129214,12109,-1,56
11373,11299,-1,116
96359,12554,-1,92
106598,48329,-1,4
118559,83226,-1,44
117234,22478,-1,7
117237,148857,-1,60
76753,70695,-1,16
118566,24189,-1,33
44273,124581,-1,11
14400,20859,-1,3
10048,307946,-1,9
15735,1563,-1,33
91497,16198,-1,53
90165,201759,-1,5
89175,45987,-1,72
107013,62320,-1,35
135964,154,-1,90
130276,73191,-1,48
9342,50271,-1,109
17566,116385,-1,9
134636,213270,-1,46
77190,27768,-1,2
57582,32622,-1,20
56253,this+ain%E2%80%99t+california+2012,-1,8
42524,8982,-1,77
134639,16194,-1,37
57589,45211,-1,11
119003,24012,-1,2
62926,37165,-1,41
123977,55785,-1,98
101704,40878,-1,23
122640,229526,-1,24
82542,33431,-1,8
101709,214083,-1,105
82540,1480,-1,65
10930,8764,-1,11
8024,34977,-1,73
8023,109491,-1,6
111983,17278,-1,72
38496,164372,-1,23
95841,83013,-1,36
42519,16825,-1,52
121302,25673,-1,78
83862,54986,-1,12
56266,84001,-1,88
95837,330711,-1,19
50964,40594,-1,53
130292,40920,-1,47
89166,68545,-1,64
110644,10628,-1,69
70577,115549,-1,35
17543,54148,-1,3
8033,13589,-1,85
69586,26883,-1,42
110640,70793,-1,71
94549,26422,-1,52
89192,54195,-1,73
37156,67463,-1,37
